	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
0	17051	658	Alkaloids	0.6666666666666666	Tryptophan alkaloids	0.3333333333333333	Simple indole alkaloids	0.3333333333333333	2.0	0.28286144	ISDB	http://www.wikidata.org/entity/Q105173106	MVKMILRTEGNNPQ-UHFFFAOYSA-N	InChI=1S/C7H7N5/c1-11(4-9)7-6(3-8)12(2)5-10-7/h5H,1-2H3	CN(C#N)c1ncn(C)c1C#N	C7H7N5		161.070145224	5-[cyano(methyl)amino]-3-methylimidazole-4-carbonitrile	MVKMILRTEGNNPQ	Alkaloids			http://www.wikidata.org/entity/Q1144013	Streptomyces	772892.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Unknown']											0	1	1.6314457654953003	1
1	16978	583	Polyketides	1.0	Cyclic polyketides	1.0	2-pyrone derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q43035170	JUGNVZAVZDAHMJ-UPGMHYFXSA-N	InChI=1S/C20H36O6/c1-2-3-4-5-6-7-14(21)8-15(22)9-16(23)10-17-11-18-12-19(25-17)13-20(24)26-18/h14-19,21-23H,2-13H2,1H3/t14-,15-,16-,17-,18-,19+/m1/s1	CCCCCCC[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H]1C[C@@H]2C[C@@H](CC(=O)O2)O1	C20H36O6	pos_2_2sodium	372.25118887199994	polyrhacitide B	JUGNVZAVZDAHMJ	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q3651878	Polyrhachis lamellidens	507108.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Camponotini']	['Polyrhachis']	['Polyrhachis lamellidens']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	3	7.5	1
2	16871	8	Alkaloids	0.0989010989010989	Nicotinic acid alkaloids	0.054945054945054944	Pyridine alkaloids	0.054945054945054944	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27101885	WVMBPWMAQDVZCM-UHFFFAOYSA-N	InChI=1S/C8H9NO2/c1-9-7-5-3-2-4-6(7)8(10)11/h2-5,9H,1H3,(H,10,11)	CNc1ccccc1C(=O)O	C8H9NO2	pos_2MH	151.063328528	N-methylanthranilic acid	WVMBPWMAQDVZCM	Alkaloids	Anthranilic acid alkaloids	Anthranillic acid derivatives	http://www.wikidata.org/entity/Q310045	Aenictus	169919.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Aenictus']	['Unknown']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	1	6.5	1
3	16856	8	Alkaloids	0.0989010989010989	Nicotinic acid alkaloids	0.054945054945054944	Pyridine alkaloids	0.054945054945054944	1.0	0.4215556	ISDB	http://www.wikidata.org/entity/Q104397593	XYKZCBBJCYCJNG-SNGHUZOHSA-N	InChI=1S/C24H32O7S/c1-22-9-7-16(31-32(26,27)28)11-15(22)4-5-18-17(22)8-10-23(2)19(12-20-24(18,23)30-20)14-3-6-21(25)29-13-14/h3,6,13,15-20H,4-5,7-12H2,1-2H3,(H,26,27,28)/t15?,16-,17?,18+,19+,20+,22-,23+,24+/m0/s1	C[C@]12CC[C@H](OS(=O)(=O)O)CC1CC[C@@H]1C2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312	C24H32O7S		464.186874364	[(1R,2S,4R,6R,7R,11S,14S)-7,11-dimethyl-6-(6-oxopyran-3-yl)-3-oxapentacyclo[8.8.0.0²,⁴.0²,⁷.0¹¹,¹⁶]octadecan-14-yl]oxidanesulfonic acid	XYKZCBBJCYCJNG	Terpenoids	Steroids	Bufadienolides	http://www.wikidata.org/entity/Q146375	Bufo bufo	889350.0	['Eukaryota']	['Metazoa']	['Chordata']	['Amphibia']	['Anura']	['Bufonidae']	['Unknown']	['Bufo']	['Bufo bufo']		['Eukaryota']	['Metazoa']								2	0	3.686222553253174	1
4	16855	8	Alkaloids	0.0989010989010989	Nicotinic acid alkaloids	0.054945054945054944	Pyridine alkaloids	0.054945054945054944	1.0	0.4215556	ISDB	http://www.wikidata.org/entity/Q104397593	XYKZCBBJCYCJNG-SNGHUZOHSA-N	InChI=1S/C24H32O7S/c1-22-9-7-16(31-32(26,27)28)11-15(22)4-5-18-17(22)8-10-23(2)19(12-20-24(18,23)30-20)14-3-6-21(25)29-13-14/h3,6,13,15-20H,4-5,7-12H2,1-2H3,(H,26,27,28)/t15?,16-,17?,18+,19+,20+,22-,23+,24+/m0/s1	C[C@]12CC[C@H](OS(=O)(=O)O)CC1CC[C@@H]1C2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312	C24H32O7S		464.186874364	[(1R,2S,4R,6R,7R,11S,14S)-7,11-dimethyl-6-(6-oxopyran-3-yl)-3-oxapentacyclo[8.8.0.0²,⁴.0²,⁷.0¹¹,¹⁶]octadecan-14-yl]oxidanesulfonic acid	XYKZCBBJCYCJNG	Terpenoids	Steroids	Bufadienolides	http://www.wikidata.org/entity/Q146375	Bufo bufo	889350.0	['Eukaryota']	['Metazoa']	['Chordata']	['Amphibia']	['Anura']	['Bufonidae']	['Unknown']	['Bufo']	['Bufo bufo']		['Eukaryota']	['Metazoa']								2	0	3.686222553253174	1
5	16852	38	Alkaloids	1.0	Ornithine alkaloids	1.0	Polyamines	1.0	1.0	0.585321	ISDB	http://www.wikidata.org/entity/Q418834	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3		145.15789760799998	spermidine	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']					5	3	8.841283798217773	1
6	16818	-1							1.0	0.49030283	ISDB	http://www.wikidata.org/entity/Q27277483	BXJGUBZTZWCMEX-UHFFFAOYSA-N	InChI=1S/C8H10O2/c1-5-6(2)8(10)4-3-7(5)9/h3-4,9-10H,1-2H3	Cc1c(O)ccc(O)c1C	C8H10O2		138.06807956	2,3-dimethylhydroquinone	BXJGUBZTZWCMEX				http://www.wikidata.org/entity/Q163076	Paeonia lactiflora	352877.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Saxifragales']	['Paeoniaceae']	['Unknown']	['Paeonia']	['Paeonia lactiflora']											0	0	1.9612113237380981	1
7	16739	107	Polyketides	0.6666666666666666	Lysine alkaloids	0.6666666666666666	Piperidine alkaloids	0.6666666666666666	2.0	0.5808655	ISDB	http://www.wikidata.org/entity/Q77518120	INKMFMILWFCUFK-UHFFFAOYSA-N	InChI=1S/C18H29NO3/c1-7-12(4)10-13(5)16-18(6,22)17(21)14(15(20)8-2)11-19(16)9-3/h10-12,16,22H,7-9H2,1-6H3	CCC(=O)C1=CN(CC)C(C(C)=CC(C)CC)C(C)(O)C1=O	C18H29NO3		307.21474378799996	1-ethyl-3-hydroxy-3-methyl-2-(4-methylhex-2-en-2-yl)-5-propanoyl-2H-pyridin-4-one	INKMFMILWFCUFK	Polyketides			http://www.wikidata.org/entity/Q104095411	Fusarium neocosmosporiellum	149805.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium neocosmosporiellum']		['Eukaryota']									1	1	3.8234620094299316	1
8	16724	77	Amino acids and Peptides	0.3157894736842105	Small peptides	0.2631578947368421	Aminoacids	0.2631578947368421	1.0	0.5131625	ISDB	http://www.wikidata.org/entity/Q5848267	PIGOPELHGLPKLL-YFKPBYRVSA-N	InChI=1S/C6H9N3O2/c7-5(6(10)11)4-9-3-1-2-8-9/h1-3,5H,4,7H2,(H,10,11)/t5-/m0/s1	N[C@@H](Cn1cccn1)C(=O)O	C6H9N3O2		155.069476528	3-(pyrazol-1-yl)-L-alanine	PIGOPELHGLPKLL	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q1080188	Daphnia pulex	59086.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Branchiopoda']	['Diplostraca']	['Daphniidae']	['Unknown']	['Daphnia']	['Daphnia pulex']		['Eukaryota']	['Metazoa']	['Arthropoda']							3	3	6.552649974822998	1
9	16575	793	Terpenoids	1.0	Sesquiterpenoids	1.0	Cadinane sesquiterpenoids	1.0	2.0	0.38832247	ISDB	http://www.wikidata.org/entity/Q105249727	SBUNCVPZQXOWKJ-WDZSVEBTSA-N	InChI=1S/C16H25ClO6/c1-9(2)11-4-5-16(22,8-17)13(14(19)20)12(11)6-10(7-18)15(21)23-3/h6,9,11-13,18,22H,4-5,7-8H2,1-3H3,(H,19,20)/b10-6+/t11-,12-,13-,16-/m1/s1	COC(=O)/C(=C/[C@H]1[C@H](C(=O)O)[C@](O)(CCl)CC[C@@H]1C(C)C)CO	C16H25ClO6		348.1339662	(1S,2S,5R,6S)-2-(chloromethyl)-2-hydroxy-6-[(1E)-2-(hydroxymethyl)-3-methoxy-3-oxoprop-1-en-1-yl]-5-isopropylcyclohexane-1-carboxylic acid	SBUNCVPZQXOWKJ	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q103811330	Rhinocladiella similis	120625.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Chaetothyriales']	['Herpotrichiellaceae']	['Unknown']	['Rhinocladiella']	['Rhinocladiella similis']		['Eukaryota']									1	3	4.053289890289307	1
10	16569	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768	6.0	0.2788352	ISDB	http://www.wikidata.org/entity/Q77385936	XTQRPPSVJOYBFK-IHBLQFBFSA-N	InChI=1S/C8H11NO4/c1-4(10)8(13)6(11)2-5(3-9)7(8)12/h2,4,6-7,10-13H,1H3/t4-,6+,7+,8-/m0/s1	C[C@H](O)[C@]1(O)[C@H](O)C=C(C#N)[C@H]1O	C8H11NO4		185.068807832	(3R,4S,5R)-3,4,5-trihydroxy-4-[(1S)-1-hydroxyethyl]cyclopent-1-ene-1-carbonitrile	XTQRPPSVJOYBFK	Amino acids and Peptides			http://www.wikidata.org/entity/Q3003918	Trichoderma harzianum	939829.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Hypocreaceae']	['Unknown']	['Hypocrea']	['Trichoderma harzianum']		['Eukaryota']									1	1	2.6153407096862793	1
11	16535	691	Amino acids and Peptides	1.0	Small peptides	1.0	Dipeptides	1.0	7.0	0.2871849	ISDB	http://www.wikidata.org/entity/Q27114709	FTTGAAZKBNZDCZ-LURJTMIESA-N	InChI=1S/C8H13NO5/c1-5(10)9-6(8(13)14)3-2-4-7(11)12/h6H,2-4H2,1H3,(H,9,10)(H,11,12)(H,13,14)/t6-/m0/s1	CC(=O)N[C@@H](CCCC(=O)O)C(=O)O	C8H13NO5		203.07937251599998	N2-acetyl-L-aminoadipate	FTTGAAZKBNZDCZ	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']					5	3	7.648739814758301	1
12	16526	748							1.0	0.36612034	ISDB	http://www.wikidata.org/entity/Q105341987	XTXCPGDPIWDLPP-QJPTWQEYSA-N	InChI=1S/C12H15NO5/c14-4-8-1-2-9-6-17-12(7-13(8)9)3-10(16)11(5-15)18-12/h1-2,4,10-11,15-16H,3,5-7H2/t10-,11+,12+/m0/s1	O=Cc1ccc2n1C[C@]1(C[C@H](O)[C@@H](CO)O1)OC2	C12H15NO5		253.09502258	(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-1',4'-dihydrospiro[oxolane-2,3'-pyrrolo[2,1-c][1,4]oxazine]-6'-carbaldehyde	XTXCPGDPIWDLPP				http://www.wikidata.org/entity/Q21872049	Brassica campestris	833632.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica rapa']		['Eukaryota']									1	0	2.4644813537597656	1
14	16499	106	Carbohydrates	1.0	Saccharides	1.0	Disaccharides	1.0	1.0	0.25486913	ISDB	http://www.wikidata.org/entity/Q74411108	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	L-rhamnose	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	http://www.wikidata.org/entity/Q310443	Candida albicans	154960.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Debaryomycetaceae']	['Unknown']	['Candida']	['Candida albicans']		['Eukaryota']									1	3	3.5194764137268066	1
57	16474	375	Polyketides	0.75					1.0	0.5058531	ISDB	http://www.wikidata.org/entity/Q77512592	ZLZRLBMUOXIEFI-GWJZTGGPSA-N	InChI=1S/C15H22O6/c1-6-5-10(16)8(3)14(7(6)2)21-15-13(19)12(18)11(17)9(4)20-15/h5,9,11-13,15-19H,1-4H3/t9-,11-,12+,13+,15-/m0/s1	Cc1cc(O)c(C)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1C	C15H22O6		298.141638424	(2S,3R,4R,5R,6S)-2-(3-hydroxy-2,5,6-trimethylphenoxy)-6-methyloxane-3,4,5-triol	ZLZRLBMUOXIEFI	Polyketides			http://www.wikidata.org/entity/Q3005872	Pestalotiopsis	443192.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Pestalotiopsis']	['Unknown']											0	1	2.5234124660491943	1
58	16470	73	Alkaloids	0.3	Small peptides	0.25	Aminoacids	0.2	1.0	0.32016373	ISDB									YIMYIHLJRZROLC							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.2806549072265625	1
59	16465	73	Alkaloids	0.3	Small peptides	0.25	Aminoacids	0.2	1.0	0.38864136	ISDB	http://www.wikidata.org/entity/Q75063642	YBWPFLPQZXWNNM-SFYZADRCSA-N	InChI=1S/C10H19NO3/c1-7(10(13)14)5-3-4-6-9(12)8(2)11/h7-8H,3-6,11H2,1-2H3,(H,13,14)/t7-,8+/m1/s1	C[C@H](N)C(=O)CCCC[C@@H](C)C(=O)O	C10H19NO3		201.136493468	(2R,8S)-8-amino-2-methyl-7-oxononanoic acid	YBWPFLPQZXWNNM	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q21319402	Streptomyces diastaticus	727728.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces diastaticus']											0	3	3.0545654296875	1
60	16462	201	Alkaloids	0.2894736842105263	Tryptophan alkaloids	0.10526315789473684	Dipeptides	0.07894736842105263	52.0	0.38339344	ISDB	http://www.wikidata.org/entity/Q3132238	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1	N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O	C11H20N2O6		276.13213636	L-saccharopine	ZDGJAHTZVHVLOT	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']					5	0	6.533573627471924	1
61	16428	95	Alkaloids	1.0	Lysine alkaloids	1.0	Piperidine alkaloids	1.0	6.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105012549	GNHYVGVLHWKRIP-UHFFFAOYSA-N	InChI=1S/C17H31N/c1-3-5-7-8-10-13-17-15-11-14-16(18-17)12-9-6-4-2/h3-4,16-18H,1-2,5-15H2	C=CCCCCCC1CCCC(CCCC=C)N1	C17H31N	pos_1_1proton1methanol	249.245649992	2-(hept-6-en-1-yl)-6-(pent-4-en-1-yl)piperidine	GNHYVGVLHWKRIP	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q13861202	Monomorium delagoense	3257595.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Solenopsidini']	['Monomorium']	['Monomorium delagoense']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	3	7.5	1
62	16318	473	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Hydroxy fatty acids	0.5	1.0	0.2635768	ISDB	http://www.wikidata.org/entity/Q105251636	SEZWPDNGTCYOOK-VXGBXAGGSA-N	InChI=1S/C13H26O4/c1-11(14)8-6-4-3-5-7-9-12(15)10-13(16)17-2/h11-12,14-15H,3-10H2,1-2H3/t11-,12-/m1/s1	COC(=O)C[C@H](O)CCCCCCC[C@@H](C)O	C13H26O4		246.183109312	methyl (3R,11R)-3,11-dihydroxydodecanoate	SEZWPDNGTCYOOK	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q13894748	Blepharizonia plumosa	1042864.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Madieae']	['Blepharizonia']	['Blepharizonia plumosa']		['Eukaryota']									1	3	3.554307222366333	1
63	16304	23	Terpenoids	0.8571428571428571	Sesquiterpenoids	0.8571428571428571	Longifolane sesquiterpenoids	0.7142857142857143	325.0	0.3152697	ISDB	http://www.wikidata.org/entity/Q105111348	IDGOUUWCFVZDEL-UHFFFAOYSA-N	InChI=1S/C15H24O/c1-9-10-5-6-11-13(10)14(2,3)12(16)7-8-15(9,11)4/h9-11,13H,5-8H2,1-4H3	CC1C2CCC3C2C(C)(C)C(=O)CCC13C	C15H24O		220.182715388	3,3,7,8-tetramethyltricyclo[5.4.0.0²,⁹]undecan-4-one	IDGOUUWCFVZDEL	Terpenoids	Sesquiterpenoids	Longifolane sesquiterpenoids	http://www.wikidata.org/entity/Q102857	Apis	52851.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Unknown']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']					5	3	7.761078834533691	1
64	16302	415	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Branched fatty acids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q409564	WWZKQHOCKIZLMA-UHFFFAOYSA-N	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	CCCCCCCC(=O)O	C8H16O2	pos_2MHCH3CN	144.115029752	caprylic acid	WWZKQHOCKIZLMA	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q1132830	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	3	7.5	1
65	16196	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768	4.0	0.28868163	ISDB	http://www.wikidata.org/entity/Q27154984	CRVXTEJTLQIKDI-XINAWCOVSA-N	InChI=1S/C6H9NO3/c8-3-4-2-7-5(9)1-6(7)10-4/h4,6,8H,1-3H2/t4-,6+/m1/s1	O=C1C[C@@H]2O[C@@H](CO)CN12	C6H9NO3		143.058243148	2-hydroxymethylclavam	CRVXTEJTLQIKDI	Amino acids and Peptides	β-lactams	Clavams	http://www.wikidata.org/entity/Q309852	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']		['Eukaryota']									1	1	2.654726505279541	1
66	16195	-1							2.0	0.34220192	ISDB	http://www.wikidata.org/entity/Q110171695	JKQXBDVSNBTUDS-KZNAEPCWSA-N	InChI=1S/C18H30O6/c1-3-4-5-6-7-8-9-10-11-15(20)24-18-13(19)12-14(23-2)16(21)17(18)22/h12,16-18,21-22H,3-11H2,1-2H3/t16-,17-,18-/m1/s1	CCCCCCCCCCC(=O)O[C@@H]1C(=O)C=C(OC)[C@@H](O)[C@H]1O	C18H30O6		342.20423868	(1S,5S,6R)-5,6-dihydroxy-4-methoxy-2-oxocyclohex-3-en-1-yl undecanoate	JKQXBDVSNBTUDS	Polyketides	Miscellaneous polyketides	Miscellaneous polyketides	http://www.wikidata.org/entity/Q10510402	Guignardia laricina	424451.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Botryosphaeriales']	['Phyllostictaceae']	['Unknown']	['Phyllosticta']	['Guignardia laricina']		['Eukaryota']									1	0	2.368807792663574	1
67	16179	33	Fatty acids	0.3	Fatty Acids and Conjugates	0.16666666666666666	Piperidine alkaloids	0.2	5.0	0.0	MS1_match	http://www.wikidata.org/entity/Q207688	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	CCCCCCCC/C=C\CCCCCCCC(=O)O	C18H34O2	pos_1_1proton1ammonium	282.255880328	oleic acid	ZQPPMHVWECSIRJ	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q1132830	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	2	7.0	1
68	16166	29	Terpenoids	0.9310344827586207	Sesquiterpenoids	0.9310344827586207	Eudesmane sesquiterpenoids	0.5689655172413793	13.0	0.23675624	ISDB	http://www.wikidata.org/entity/Q105172740	MUUFCNJBWLIDFJ-KCQAQPDRSA-N	InChI=1S/C15H18O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h4-6,12-13H,7-8H2,1-3H3/t12-,13-,15+/m0/s1	CC1=CC=C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12	C15H18O2		230.130679816	(4aS,8aS,9aS)-3,5,8a-trimethyl-4H,4aH,9H,9aH-naphtho[2,3-b]furan-2-one	MUUFCNJBWLIDFJ	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q737745	Tubipora musica	552152.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Tubiporidae']	['Unknown']	['Tubipora']	['Tubipora musica']		['Eukaryota']	['Metazoa']								2	3	4.447024822235107	1
69	16107	-1							14.0	0.56231225	ISDB	http://www.wikidata.org/entity/Q105172740	MUUFCNJBWLIDFJ-KCQAQPDRSA-N	InChI=1S/C15H18O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h4-6,12-13H,7-8H2,1-3H3/t12-,13-,15+/m0/s1	CC1=CC=C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12	C15H18O2		230.130679816	(4aS,8aS,9aS)-3,5,8a-trimethyl-4H,4aH,9H,9aH-naphtho[2,3-b]furan-2-one	MUUFCNJBWLIDFJ	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q737745	Tubipora musica	552152.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Tubiporidae']	['Unknown']	['Tubipora']	['Tubipora musica']		['Eukaryota']	['Metazoa']								2	0	4.24924898147583	1
70	16092	29	Terpenoids	0.9310344827586207	Sesquiterpenoids	0.9310344827586207	Eudesmane sesquiterpenoids	0.5689655172413793	10.0	0.5455621	ISDB	http://www.wikidata.org/entity/Q104957963	CGOCLPVLXNAUEN-UXOAXIEHSA-N	InChI=1S/C15H18O3/c1-9-4-5-14(3)6-7-15(17)10(2)13(16)18-11(8-9)12(14)15/h4-5,8,11-12,17H,2,6-7H2,1,3H3/t11-,12-,14+,15+/m1/s1	C=C1C(=O)O[C@@H]2C=C(C)C=C[C@@]3(C)CC[C@@]1(O)[C@H]23	C15H18O3		246.12559443599997	(1R,4R,8R,13S)-4-hydroxy-1,10-dimethyl-5-methylidene-7-oxatricyclo[6.4.1.0⁴,¹³]trideca-9,11-dien-6-one	CGOCLPVLXNAUEN	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q5079121	Trionyx	143397.0	['Eukaryota']	['Metazoa']	['Chordata']	['Unknown']	['Sauria']	['Trionychidae']	['Unknown']	['Trionyx']	['Unknown']		['Eukaryota']	['Metazoa']								2	3	5.682248115539551	1
